Date,High,Low
2014-10-17,1898.1600341796875,1864.9100341796875
2014-10-20,1905.030029296875,1882.300048828125
2014-10-21,1942.449951171875,1909.3800048828125
2014-10-22,1949.31005859375,1926.8299560546875
2014-10-23,1961.949951171875,1931.02001953125
2014-10-24,1965.27001953125,1946.27001953125
2014-10-27,1964.6400146484375,1951.3699951171875
2014-10-28,1985.050048828125,1964.1400146484375
2014-10-29,1991.4000244140625,1969.0400390625
2014-10-30,1999.4000244140625,1974.75
2014-10-31,2018.18994140625,2001.199951171875
2014-11-03,2024.4599609375,2013.6800537109375
2014-11-04,2015.97998046875,2001.010009765625
2014-11-05,2023.77001953125,2014.4200439453125
2014-11-06,2031.6099853515625,2015.8599853515625
2014-11-07,2034.260009765625,2025.0699462890625
2014-11-10,2038.699951171875,2030.1700439453125
2014-11-11,2041.280029296875,2035.280029296875
2014-11-12,2040.3299560546875,2031.949951171875
2014-11-13,2046.1800537109375,2030.43994140625
2014-11-14,2042.219970703125,2035.199951171875
2014-11-17,2043.0699462890625,2034.4599609375
2014-11-18,2056.080078125,2041.47998046875
2014-11-19,2052.139892578125,2040.3699951171875
2014-11-20,2053.840087890625,2040.489990234375
2014-11-21,2071.4599609375,2056.75
2014-11-24,2070.169921875,2065.070068359375
2014-11-25,2074.2099609375,2064.75
2014-11-26,2073.2900390625,2066.6201171875
2014-11-28,2075.760009765625,2065.06005859375
2014-12-01,2065.780029296875,2049.570068359375
2014-12-02,2068.77001953125,2053.77001953125
2014-12-03,2076.280029296875,2066.64990234375
2014-12-04,2077.340087890625,2062.340087890625
2014-12-05,2079.469970703125,2070.81005859375
2014-12-08,2075.780029296875,2054.27001953125
2014-12-09,2060.60009765625,2034.1700439453125
2014-12-10,2058.860107421875,2024.260009765625
2014-12-11,2055.530029296875,2027.9200439453125
2014-12-12,2032.25,2002.3299560546875
2014-12-15,2018.68994140625,1982.260009765625
2014-12-16,2016.8900146484375,1972.56005859375
2014-12-17,2016.75,1973.77001953125
2014-12-18,2061.22998046875,2018.97998046875
2014-12-19,2077.85009765625,2061.030029296875
2014-12-22,2078.760009765625,2069.280029296875
2014-12-23,2086.72998046875,2079.77001953125
2014-12-24,2087.56005859375,2081.860107421875
2014-12-26,2092.699951171875,2084.300048828125
2014-12-29,2093.550048828125,2085.75
2014-12-30,2088.489990234375,2079.530029296875
2014-12-31,2085.580078125,2057.93994140625
2015-01-02,2072.360107421875,2046.0400390625
2015-01-05,2054.43994140625,2017.3399658203125
2015-01-06,2030.25,1992.43994140625
2015-01-07,2029.6099853515625,2005.550048828125
2015-01-08,2064.080078125,2030.6099853515625
2015-01-09,2064.429931640625,2038.3299560546875
2015-01-12,2049.300048828125,2022.5799560546875
2015-01-13,2056.929931640625,2008.25
2015-01-14,2018.4000244140625,1988.43994140625
2015-01-15,2021.3499755859375,1991.469970703125
2015-01-16,2020.4599609375,1988.1199951171875
2015-01-20,2028.93994140625,2004.489990234375
2015-01-21,2038.2900390625,2012.0400390625
2015-01-22,2064.6201171875,2026.3800048828125
2015-01-23,2062.97998046875,2050.5400390625
2015-01-26,2057.6201171875,2040.969970703125
2015-01-27,2047.8599853515625,2019.9100341796875
2015-01-28,2042.489990234375,2001.489990234375
2015-01-29,2024.6400146484375,1989.1800537109375
2015-01-30,2023.3199462890625,1993.3800048828125
2015-02-02,2021.6600341796875,1980.9000244140625
2015-02-03,2050.300048828125,2022.7099609375
2015-02-04,2054.739990234375,2036.719970703125
2015-02-05,2063.550048828125,2043.449951171875
2015-02-06,2072.39990234375,2049.969970703125
2015-02-09,2056.159912109375,2041.8800048828125
2015-02-10,2070.860107421875,2048.6201171875
2015-02-11,2073.47998046875,2057.989990234375
2015-02-12,2088.530029296875,2069.97998046875
2015-02-13,2097.030029296875,2086.699951171875
2015-02-17,2101.300048828125,2089.800048828125
2015-02-18,2100.22998046875,2092.14990234375
2015-02-19,2102.1298828125,2090.7900390625
2015-02-20,2110.610107421875,2085.43994140625
2015-02-23,2110.050048828125,2103.0
2015-02-24,2117.93994140625,2105.8701171875
2015-02-25,2119.590087890625,2109.889892578125
2015-02-26,2113.909912109375,2103.760009765625
2015-02-27,2112.739990234375,2103.75
2015-03-02,2117.52001953125,2104.5
2015-03-03,2115.760009765625,2098.260009765625
2015-03-04,2107.719970703125,2094.489990234375
2015-03-05,2104.25,2095.219970703125
2015-03-06,2100.909912109375,2067.27001953125
2015-03-09,2083.489990234375,2072.2099609375
2015-03-10,2076.139892578125,2044.1600341796875
2015-03-11,2050.080078125,2039.68994140625
2015-03-12,2066.409912109375,2041.0999755859375
2015-03-13,2064.56005859375,2041.1700439453125
2015-03-16,2081.409912109375,2055.35009765625
2015-03-17,2080.590087890625,2065.080078125
2015-03-18,2106.85009765625,2061.22998046875
2015-03-19,2098.68994140625,2085.56005859375
2015-03-20,2113.919921875,2090.320068359375
2015-03-23,2114.860107421875,2104.419921875
2015-03-24,2107.6298828125,2091.5
2015-03-25,2097.429931640625,2061.050048828125
2015-03-26,2067.14990234375,2045.5
2015-03-27,2062.830078125,2052.9599609375
2015-03-30,2088.969970703125,2064.110107421875
2015-03-31,2084.050048828125,2067.0400390625
2015-04-01,2067.6298828125,2048.3798828125
2015-04-02,2072.169921875,2057.320068359375
2015-04-06,2086.989990234375,2056.52001953125
2015-04-07,2089.81005859375,2076.10009765625
2015-04-08,2086.68994140625,2073.300048828125
2015-04-09,2093.31005859375,2074.2900390625
2015-04-10,2102.610107421875,2091.510009765625
2015-04-13,2107.64990234375,2092.330078125
2015-04-14,2098.6201171875,2083.239990234375
2015-04-15,2111.909912109375,2097.820068359375
2015-04-16,2111.300048828125,2100.02001953125
2015-04-17,2102.580078125,2072.3701171875
2015-04-20,2103.93994140625,2084.110107421875
2015-04-21,2109.639892578125,2094.3798828125
2015-04-22,2109.97998046875,2091.050048828125
2015-04-23,2120.489990234375,2103.18994140625
2015-04-24,2120.919921875,2112.800048828125
2015-04-27,2125.919921875,2107.0400390625
2015-04-28,2116.0400390625,2094.889892578125
2015-04-29,2113.64990234375,2097.409912109375
2015-04-30,2105.52001953125,2077.590087890625
2015-05-01,2108.409912109375,2087.3798828125
2015-05-04,2120.949951171875,2110.22998046875
2015-05-05,2115.239990234375,2088.4599609375
2015-05-06,2098.419921875,2067.929931640625
2015-05-07,2092.89990234375,2074.989990234375
2015-05-08,2117.659912109375,2092.1298828125
2015-05-11,2117.68994140625,2104.580078125
2015-05-12,2105.06005859375,2085.570068359375
2015-05-13,2110.18994140625,2096.0400390625
2015-05-14,2121.449951171875,2100.429931640625
2015-05-15,2123.889892578125,2116.81005859375
2015-05-18,2131.780029296875,2120.010009765625
2015-05-19,2133.02001953125,2124.5
2015-05-20,2134.719970703125,2122.590087890625
2015-05-21,2134.280029296875,2122.949951171875
2015-05-22,2132.14990234375,2126.06005859375
2015-05-26,2125.340087890625,2099.179931640625
2015-05-27,2126.219970703125,2105.1298828125
2015-05-28,2122.27001953125,2112.860107421875
2015-05-29,2120.659912109375,2104.889892578125
2015-06-01,2119.14990234375,2102.5400390625
2015-06-02,2117.590087890625,2099.139892578125
2015-06-03,2121.919921875,2109.610107421875
2015-06-04,2112.889892578125,2093.22998046875
2015-06-05,2100.989990234375,2085.669921875
2015-06-08,2093.010009765625,2079.110107421875
2015-06-09,2085.6201171875,2072.139892578125
2015-06-10,2108.5,2081.1201171875
2015-06-11,2115.02001953125,2106.239990234375
2015-06-12,2107.429931640625,2091.330078125
2015-06-15,2091.340087890625,2072.489990234375
2015-06-16,2097.39990234375,2082.10009765625
2015-06-17,2106.7900390625,2088.860107421875
2015-06-18,2126.64990234375,2101.580078125
2015-06-19,2121.639892578125,2109.449951171875
2015-06-22,2129.8701171875,2112.5
2015-06-23,2128.030029296875,2119.889892578125
2015-06-24,2125.10009765625,2108.580078125
2015-06-25,2116.0400390625,2101.780029296875
2015-06-26,2108.919921875,2095.3798828125
2015-06-29,2098.6298828125,2056.639892578125
2015-06-30,2074.280029296875,2056.320068359375
2015-07-01,2082.780029296875,2067.0
2015-07-02,2085.06005859375,2071.02001953125
2015-07-06,2078.610107421875,2058.39990234375
2015-07-07,2083.739990234375,2044.02001953125
2015-07-08,2077.659912109375,2044.6600341796875
2015-07-09,2074.280029296875,2049.72998046875
2015-07-10,2081.31005859375,2052.739990234375
2015-07-13,2100.669921875,2080.030029296875
2015-07-14,2111.97998046875,2098.179931640625
2015-07-15,2114.139892578125,2102.489990234375
2015-07-16,2124.419921875,2110.550048828125
2015-07-17,2128.909912109375,2119.8798828125
2015-07-20,2132.820068359375,2123.659912109375
2015-07-21,2128.489990234375,2115.39990234375
2015-07-22,2118.510009765625,2110.0
2015-07-23,2116.8701171875,2098.6298828125
2015-07-24,2106.010009765625,2077.090087890625
2015-07-27,2078.18994140625,2063.52001953125
2015-07-28,2095.60009765625,2069.090087890625
2015-07-29,2110.60009765625,2094.080078125
2015-07-30,2110.47998046875,2094.969970703125
2015-07-31,2114.239990234375,2102.070068359375
2015-08-03,2105.699951171875,2087.31005859375
2015-08-04,2102.510009765625,2088.60009765625
2015-08-05,2112.659912109375,2095.27001953125
2015-08-06,2103.320068359375,2075.530029296875
2015-08-07,2082.610107421875,2067.909912109375
2015-08-10,2105.35009765625,2080.97998046875
2015-08-11,2102.659912109375,2076.489990234375
2015-08-12,2089.06005859375,2052.090087890625
2015-08-13,2092.929931640625,2078.260009765625
2015-08-14,2092.449951171875,2080.610107421875
2015-08-17,2102.8701171875,2079.300048828125
2015-08-18,2103.469970703125,2094.139892578125
2015-08-19,2096.169921875,2070.530029296875
2015-08-20,2076.610107421875,2035.72998046875
2015-08-21,2034.0799560546875,1970.8900146484375
2015-08-24,1965.1500244140625,1867.010009765625
2015-08-25,1948.0400390625,1867.0799560546875
2015-08-26,1943.0899658203125,1872.75
2015-08-27,1989.5999755859375,1942.77001953125
2015-08-28,1993.47998046875,1975.18994140625
2015-08-31,1986.72998046875,1965.97998046875
2015-09-01,1970.0899658203125,1903.0699462890625
2015-09-02,1948.9100341796875,1916.52001953125
2015-09-03,1975.010009765625,1944.719970703125
2015-09-04,1947.760009765625,1911.2099609375
2015-09-08,1970.4200439453125,1927.300048828125
2015-09-09,1988.6300048828125,1937.8800048828125
2015-09-10,1965.2900390625,1937.18994140625
2015-09-11,1961.050048828125,1939.18994140625
2015-09-14,1963.06005859375,1948.27001953125
2015-09-15,1983.18994140625,1954.300048828125
2015-09-16,1997.260009765625,1977.9300537109375
2015-09-17,2020.8599853515625,1986.72998046875
2015-09-18,1989.6600341796875,1953.449951171875
2015-09-21,1979.6400146484375,1955.800048828125
2015-09-22,1961.3900146484375,1929.219970703125
2015-09-23,1949.52001953125,1932.5699462890625
2015-09-24,1937.1700439453125,1908.9200439453125
2015-09-25,1952.8900146484375,1921.5
2015-09-28,1929.1800537109375,1879.2099609375
2015-09-29,1899.47998046875,1871.9100341796875
2015-09-30,1920.530029296875,1887.1400146484375
2015-10-01,1927.2099609375,1900.699951171875
2015-10-02,1951.3599853515625,1893.699951171875
2015-10-05,1989.1700439453125,1954.3299560546875
2015-10-06,1991.6199951171875,1971.989990234375
2015-10-07,1999.31005859375,1976.43994140625
2015-10-08,2016.5,1987.530029296875
2015-10-09,2020.1300048828125,2007.6099853515625
2015-10-12,2018.6600341796875,2010.550048828125
2015-10-13,2022.3399658203125,2001.780029296875
2015-10-14,2009.56005859375,1990.72998046875
2015-10-15,2024.1500244140625,1996.469970703125
2015-10-16,2033.5400390625,2020.4599609375
2015-10-19,2034.449951171875,2022.31005859375
2015-10-20,2039.1199951171875,2026.6099853515625
2015-10-21,2037.969970703125,2017.219970703125
2015-10-22,2055.199951171875,2021.8800048828125
2015-10-23,2079.739990234375,2058.18994140625
2015-10-26,2075.139892578125,2066.530029296875
2015-10-27,2070.3701171875,2058.840087890625
2015-10-28,2090.35009765625,2063.110107421875
2015-10-29,2092.52001953125,2082.6298828125
2015-10-30,2094.320068359375,2079.340087890625
2015-11-02,2106.199951171875,2080.760009765625
2015-11-03,2116.47998046875,2097.510009765625
2015-11-04,2114.590087890625,2096.97998046875
2015-11-05,2108.780029296875,2090.409912109375
2015-11-06,2101.909912109375,2083.739990234375
2015-11-09,2096.56005859375,2068.239990234375
2015-11-10,2083.669921875,2069.909912109375
2015-11-11,2086.93994140625,2074.85009765625
2015-11-12,2072.2900390625,2045.6600341796875
2015-11-13,2044.6400146484375,2022.02001953125
2015-11-16,2053.219970703125,2019.3900146484375
2015-11-17,2066.68994140625,2045.9000244140625
2015-11-18,2085.31005859375,2051.989990234375
2015-11-19,2086.739990234375,2078.760009765625
2015-11-20,2097.06005859375,2082.820068359375
2015-11-23,2095.610107421875,2081.389892578125
2015-11-24,2094.1201171875,2070.2900390625
2015-11-25,2093.0,2086.300048828125
2015-11-27,2093.2900390625,2084.1298828125
2015-11-30,2093.81005859375,2080.409912109375
2015-12-01,2103.3701171875,2082.929931640625
2015-12-02,2104.27001953125,2077.110107421875
2015-12-03,2085.0,2042.3499755859375
2015-12-04,2093.840087890625,2051.239990234375
2015-12-07,2090.419921875,2066.780029296875
2015-12-08,2073.85009765625,2052.320068359375
2015-12-09,2080.330078125,2036.530029296875
2015-12-10,2067.64990234375,2045.6700439453125
2015-12-11,2047.27001953125,2008.800048828125
2015-12-14,2022.9200439453125,1993.260009765625
2015-12-15,2053.8701171875,2025.550048828125
2015-12-16,2076.719970703125,2042.4300537109375
2015-12-17,2076.3701171875,2041.6600341796875
2015-12-18,2040.81005859375,2005.3299560546875
2015-12-21,2022.9000244140625,2005.9300537109375
2015-12-22,2042.739990234375,2020.489990234375
2015-12-23,2064.72998046875,2042.199951171875
2015-12-24,2067.360107421875,2058.72998046875
2015-12-28,2057.77001953125,2044.199951171875
2015-12-29,2081.56005859375,2060.5400390625
2015-12-30,2077.340087890625,2061.969970703125
2015-12-31,2062.5400390625,2043.6199951171875
2016-01-04,2038.199951171875,1989.6800537109375
2016-01-05,2021.93994140625,2004.1700439453125
2016-01-06,2011.7099609375,1979.050048828125
2016-01-07,1985.3199462890625,1938.8299560546875
2016-01-08,1960.4000244140625,1918.4599609375
2016-01-11,1935.6500244140625,1901.0999755859375
2016-01-12,1947.3800048828125,1914.3499755859375
2016-01-13,1950.3299560546875,1886.4100341796875
2016-01-14,1934.469970703125,1878.9300537109375
2016-01-15,1916.6800537109375,1857.8299560546875
2016-01-19,1901.43994140625,1864.5999755859375
2016-01-20,1876.1800537109375,1812.2900390625
2016-01-21,1889.8499755859375,1848.97998046875
2016-01-22,1908.8499755859375,1877.4000244140625
2016-01-25,1906.280029296875,1875.969970703125
2016-01-26,1906.72998046875,1878.7900390625
2016-01-27,1916.989990234375,1872.699951171875
2016-01-28,1902.9599609375,1873.6500244140625
2016-01-29,1940.239990234375,1894.0
2016-02-01,1947.199951171875,1920.300048828125
2016-02-02,1935.260009765625,1897.2900390625
2016-02-03,1918.010009765625,1872.22998046875
2016-02-04,1927.3499755859375,1900.52001953125
2016-02-05,1913.0699462890625,1872.6500244140625
2016-02-08,1873.25,1828.4599609375
2016-02-09,1868.25,1834.93994140625
2016-02-10,1881.5999755859375,1850.3199462890625
2016-02-11,1847.0,1810.0999755859375
2016-02-12,1864.780029296875,1833.4000244140625
2016-02-16,1895.77001953125,1871.43994140625
2016-02-17,1930.6800537109375,1898.800048828125
2016-02-18,1930.0,1915.0899658203125
2016-02-19,1918.780029296875,1902.1700439453125
2016-02-22,1946.699951171875,1924.43994140625
2016-02-23,1942.3800048828125,1919.43994140625
2016-02-24,1932.0799560546875,1891.0
2016-02-25,1951.8299560546875,1925.4100341796875
2016-02-26,1962.9599609375,1945.780029296875
2016-02-29,1958.27001953125,1931.81005859375
2016-03-01,1978.3499755859375,1937.0899658203125
2016-03-02,1986.510009765625,1968.800048828125
2016-03-03,1993.68994140625,1977.3699951171875
2016-03-04,2009.1300048828125,1986.77001953125
2016-03-07,2006.1199951171875,1989.3800048828125
2016-03-08,1996.8800048828125,1977.4300537109375
2016-03-09,1992.68994140625,1979.8399658203125
2016-03-10,2005.0799560546875,1969.25
2016-03-11,2022.3699951171875,1994.7099609375
2016-03-14,2024.5699462890625,2012.050048828125
2016-03-15,2015.93994140625,2005.22998046875
2016-03-16,2032.02001953125,2010.0400390625
2016-03-17,2046.239990234375,2022.1600341796875
2016-03-18,2052.360107421875,2041.1600341796875
2016-03-21,2053.909912109375,2043.1400146484375
2016-03-22,2056.60009765625,2040.5699462890625
2016-03-23,2048.550048828125,2034.8599853515625
2016-03-24,2036.0400390625,2022.489990234375
2016-03-28,2042.6700439453125,2031.9599609375
2016-03-29,2055.909912109375,2028.31005859375
2016-03-30,2072.2099609375,2058.27001953125
2016-03-31,2067.919921875,2057.4599609375
2016-04-01,2075.070068359375,2043.97998046875
2016-04-04,2074.02001953125,2062.570068359375
2016-04-05,2062.5,2042.56005859375
2016-04-06,2067.330078125,2043.0899658203125
2016-04-07,2063.010009765625,2033.800048828125
2016-04-08,2060.6298828125,2041.68994140625
2016-04-11,2062.929931640625,2041.8800048828125
2016-04-12,2065.050048828125,2039.739990234375
2016-04-13,2083.179931640625,2065.919921875
2016-04-14,2087.840087890625,2078.1298828125
2016-04-15,2083.219970703125,2076.31005859375
2016-04-18,2094.659912109375,2073.64990234375
2016-04-19,2104.050048828125,2091.679931640625
2016-04-20,2111.050048828125,2096.320068359375
2016-04-21,2103.780029296875,2088.52001953125
2016-04-22,2094.320068359375,2081.199951171875
2016-04-25,2089.3701171875,2077.52001953125
2016-04-26,2096.8701171875,2085.800048828125
2016-04-27,2099.889892578125,2082.31005859375
2016-04-28,2099.300048828125,2071.6201171875
2016-04-29,2073.85009765625,2052.280029296875
2016-05-02,2083.419921875,2066.110107421875
2016-05-03,2077.179931640625,2054.889892578125
2016-05-04,2060.300048828125,2045.550048828125
2016-05-05,2060.22998046875,2045.77001953125
2016-05-06,2057.719970703125,2039.449951171875
2016-05-09,2064.14990234375,2054.31005859375
2016-05-10,2084.8701171875,2062.6298828125
2016-05-11,2083.2900390625,2064.4599609375
2016-05-12,2073.989990234375,2053.1298828125
2016-05-13,2066.7900390625,2043.1300048828125
2016-05-16,2071.8798828125,2046.530029296875
2016-05-17,2065.68994140625,2040.8199462890625
2016-05-18,2060.610107421875,2034.489990234375
2016-05-19,2044.2099609375,2025.9100341796875
2016-05-20,2058.35009765625,2041.8800048828125
2016-05-23,2055.580078125,2047.260009765625
2016-05-24,2079.669921875,2052.64990234375
2016-05-25,2094.72998046875,2078.929931640625
2016-05-26,2094.300048828125,2087.080078125
2016-05-27,2099.06005859375,2090.06005859375
2016-05-31,2103.47998046875,2088.659912109375
2016-06-01,2100.969970703125,2085.10009765625
2016-06-02,2105.260009765625,2088.590087890625
2016-06-03,2104.070068359375,2085.360107421875
2016-06-06,2113.360107421875,2100.830078125
2016-06-07,2119.219970703125,2110.179931640625
2016-06-08,2120.550048828125,2112.7099609375
2016-06-09,2117.639892578125,2107.72998046875
2016-06-10,2109.570068359375,2089.9599609375
2016-06-13,2098.1201171875,2078.4599609375
2016-06-14,2081.300048828125,2064.10009765625
2016-06-15,2085.64990234375,2069.800048828125
2016-06-16,2079.6201171875,2050.3701171875
2016-06-17,2078.199951171875,2062.840087890625
2016-06-20,2100.659912109375,2075.580078125
2016-06-21,2093.659912109375,2083.02001953125
2016-06-22,2099.7099609375,2084.360107421875
2016-06-23,2113.320068359375,2092.800048828125
2016-06-24,2103.81005859375,2032.5699462890625
2016-06-27,2031.449951171875,1991.6800537109375
2016-06-28,2036.0899658203125,2006.6700439453125
2016-06-29,2073.1298828125,2042.68994140625
2016-06-30,2098.93994140625,2070.0
2016-07-01,2108.7099609375,2097.89990234375
2016-07-05,2095.050048828125,2080.860107421875
2016-07-06,2100.719970703125,2074.02001953125
2016-07-07,2109.080078125,2089.389892578125
2016-07-08,2131.7099609375,2106.969970703125
2016-07-11,2143.159912109375,2131.719970703125
2016-07-12,2155.39990234375,2139.5
2016-07-13,2156.449951171875,2146.2099609375
2016-07-14,2168.989990234375,2157.8798828125
2016-07-15,2169.050048828125,2155.7900390625
2016-07-18,2168.35009765625,2159.6298828125
2016-07-19,2164.6298828125,2159.010009765625
2016-07-20,2175.6298828125,2164.889892578125
2016-07-21,2174.56005859375,2159.75
2016-07-22,2175.110107421875,2163.239990234375
2016-07-25,2173.7099609375,2161.949951171875
2016-07-26,2173.5400390625,2160.179931640625
2016-07-27,2174.97998046875,2159.070068359375
2016-07-28,2172.85009765625,2159.739990234375
2016-07-29,2177.090087890625,2163.489990234375
2016-08-01,2178.2900390625,2166.2099609375
2016-08-02,2170.199951171875,2147.580078125
2016-08-03,2163.7900390625,2152.56005859375
2016-08-04,2168.18994140625,2159.070068359375
2016-08-05,2182.8701171875,2168.7900390625
2016-08-08,2185.43994140625,2177.85009765625
2016-08-09,2187.659912109375,2178.610107421875
2016-08-10,2183.409912109375,2172.0
2016-08-11,2188.449951171875,2177.969970703125
2016-08-12,2186.280029296875,2179.419921875
2016-08-15,2193.81005859375,2186.080078125
2016-08-16,2186.239990234375,2178.139892578125
2016-08-17,2183.080078125,2168.5
2016-08-18,2187.030029296875,2180.4599609375
2016-08-19,2185.0,2175.1298828125
2016-08-22,2185.14990234375,2175.9599609375
2016-08-23,2193.419921875,2186.800048828125
2016-08-24,2186.659912109375,2171.25
2016-08-25,2179.0,2169.739990234375
2016-08-26,2187.93994140625,2160.389892578125
2016-08-29,2183.47998046875,2170.18994140625
2016-08-30,2182.27001953125,2170.409912109375
2016-08-31,2173.7900390625,2161.35009765625
2016-09-01,2173.56005859375,2157.090087890625
2016-09-02,2184.8701171875,2173.590087890625
2016-09-06,2186.570068359375,2175.10009765625
2016-09-07,2187.8701171875,2179.070068359375
2016-09-08,2184.93994140625,2177.489990234375
2016-09-09,2169.080078125,2127.81005859375
2016-09-12,2163.300048828125,2119.1201171875
2016-09-13,2150.469970703125,2120.27001953125
2016-09-14,2141.330078125,2119.89990234375
2016-09-15,2151.31005859375,2122.360107421875
2016-09-16,2146.47998046875,2131.199951171875
2016-09-19,2153.610107421875,2135.909912109375
2016-09-20,2150.800048828125,2139.169921875
2016-09-21,2165.110107421875,2139.570068359375
2016-09-22,2179.989990234375,2170.93994140625
2016-09-23,2173.75,2163.969970703125
2016-09-26,2158.5400390625,2145.0400390625
2016-09-27,2161.1298828125,2141.550048828125
2016-09-28,2172.39990234375,2151.7900390625
2016-09-29,2172.669921875,2145.199951171875
2016-09-30,2175.300048828125,2156.510009765625
2016-10-03,2164.409912109375,2154.77001953125
2016-10-04,2165.4599609375,2144.010009765625
2016-10-05,2163.949951171875,2155.14990234375
2016-10-06,2162.929931640625,2150.280029296875
2016-10-07,2165.860107421875,2144.85009765625
2016-10-10,2169.60009765625,2160.389892578125
2016-10-11,2161.56005859375,2128.840087890625
2016-10-12,2145.360107421875,2132.77001953125
2016-10-13,2138.18994140625,2114.719970703125
2016-10-14,2149.18994140625,2132.97998046875
2016-10-17,2135.610107421875,2124.429931640625
2016-10-18,2144.3798828125,2135.489990234375
2016-10-19,2148.43994140625,2138.14990234375
2016-10-20,2147.179931640625,2133.43994140625
2016-10-21,2142.6298828125,2130.090087890625
2016-10-24,2154.7900390625,2146.909912109375
2016-10-25,2151.43994140625,2141.929931640625
2016-10-26,2145.72998046875,2131.590087890625
2016-10-27,2147.1298828125,2132.52001953125
2016-10-28,2140.719970703125,2119.360107421875
2016-10-31,2133.25,2125.530029296875
2016-11-01,2131.449951171875,2097.85009765625
2016-11-02,2111.760009765625,2094.0
2016-11-03,2102.56005859375,2085.22998046875
2016-11-04,2099.070068359375,2083.7900390625
2016-11-07,2132.0,2100.590087890625
2016-11-08,2146.8701171875,2123.56005859375
2016-11-09,2170.10009765625,2125.35009765625
2016-11-10,2182.300048828125,2151.169921875
2016-11-11,2165.919921875,2152.489990234375
2016-11-14,2171.360107421875,2156.080078125
2016-11-15,2180.840087890625,2166.3798828125
2016-11-16,2179.219970703125,2172.199951171875
2016-11-17,2188.06005859375,2176.64990234375
2016-11-18,2189.889892578125,2180.3798828125
2016-11-21,2198.699951171875,2186.429931640625
2016-11-22,2204.800048828125,2194.510009765625
2016-11-23,2204.719970703125,2194.510009765625
2016-11-25,2213.35009765625,2206.27001953125
2016-11-28,2211.139892578125,2200.360107421875
2016-11-29,2210.4599609375,2198.14990234375
2016-11-30,2214.10009765625,2198.81005859375
2016-12-01,2202.60009765625,2187.43994140625
2016-12-02,2197.949951171875,2188.3701171875
2016-12-05,2209.419921875,2199.969970703125
2016-12-06,2212.780029296875,2202.2099609375
2016-12-07,2241.6298828125,2208.929931640625
2016-12-08,2251.68994140625,2237.570068359375
2016-12-09,2259.800048828125,2249.22998046875
2016-12-12,2264.030029296875,2252.3701171875
2016-12-13,2277.530029296875,2263.320068359375
2016-12-14,2276.199951171875,2248.43994140625
2016-12-15,2272.1201171875,2253.77001953125
2016-12-16,2268.050048828125,2254.239990234375
2016-12-19,2267.469970703125,2258.2099609375
2016-12-20,2272.56005859375,2266.139892578125
2016-12-21,2271.22998046875,2265.14990234375
2016-12-22,2263.179931640625,2256.080078125
2016-12-23,2263.7900390625,2258.840087890625
2016-12-27,2273.820068359375,2266.14990234375
2016-12-28,2271.31005859375,2249.110107421875
2016-12-29,2254.510009765625,2244.56005859375
2016-12-30,2253.580078125,2233.6201171875
2017-01-03,2263.8798828125,2245.1298828125
2017-01-04,2272.820068359375,2261.60009765625
2017-01-05,2271.5,2260.449951171875
2017-01-06,2282.10009765625,2264.06005859375
2017-01-09,2275.489990234375,2268.89990234375
2017-01-10,2279.27001953125,2265.27001953125
2017-01-11,2275.320068359375,2260.830078125
2017-01-12,2271.780029296875,2254.25
2017-01-13,2278.679931640625,2271.510009765625
2017-01-17,2272.080078125,2262.81005859375
2017-01-18,2272.010009765625,2263.35009765625
2017-01-19,2274.330078125,2258.409912109375
2017-01-20,2276.9599609375,2265.010009765625
2017-01-23,2271.780029296875,2257.02001953125
2017-01-24,2284.6298828125,2266.679931640625
2017-01-25,2299.550048828125,2288.8798828125
2017-01-26,2300.989990234375,2294.080078125
2017-01-27,2299.02001953125,2291.6201171875
2017-01-30,2286.010009765625,2268.0400390625
2017-01-31,2279.090087890625,2267.2099609375
2017-02-01,2289.139892578125,2272.43994140625
2017-02-02,2283.969970703125,2271.64990234375
2017-02-03,2298.31005859375,2287.8798828125
2017-02-06,2296.179931640625,2288.570068359375
2017-02-07,2299.39990234375,2290.159912109375
2017-02-08,2295.909912109375,2285.3798828125
2017-02-09,2311.080078125,2296.610107421875
2017-02-10,2319.22998046875,2311.10009765625
2017-02-13,2331.580078125,2321.419921875
2017-02-14,2337.580078125,2322.169921875
2017-02-15,2351.300048828125,2334.81005859375
2017-02-16,2351.31005859375,2338.8701171875
2017-02-17,2351.159912109375,2339.580078125
2017-02-21,2366.7099609375,2354.909912109375
2017-02-22,2365.1298828125,2358.340087890625
2017-02-23,2368.260009765625,2355.090087890625
2017-02-24,2367.340087890625,2352.8701171875
2017-02-27,2371.5400390625,2361.8701171875
2017-02-28,2367.7900390625,2358.9599609375
2017-03-01,2400.97998046875,2380.1298828125
2017-03-02,2394.75,2380.169921875
2017-03-03,2383.889892578125,2375.389892578125
2017-03-06,2378.800048828125,2367.97998046875
2017-03-07,2375.1201171875,2365.510009765625
2017-03-08,2373.090087890625,2361.010009765625
2017-03-09,2369.080078125,2354.5400390625
2017-03-10,2376.860107421875,2363.0400390625
2017-03-13,2374.419921875,2368.52001953125
2017-03-14,2368.550048828125,2358.179931640625
2017-03-15,2390.010009765625,2368.93994140625
2017-03-16,2388.10009765625,2377.179931640625
2017-03-17,2385.7099609375,2377.639892578125
2017-03-20,2379.550048828125,2369.659912109375
2017-03-21,2381.929931640625,2341.89990234375
